id,data_id,text,rating
608694,42,"Brand new in the box, Universal for 50 and 60 CPAP models. Thank you!",5
679744,42,Love these! Don’t know why anyone wouldn’t want to use these over the wasteful one cup pods. It takes me 5 seconds to fill with my favorite ground coffee and it actually tastes better and stronger. Save $ and waste!,5
685523,42,Didn’t realize I would have an expensive fridge bill,1
55355,42,"Knob does not fit stove , sits way too hi. It is the right size knob however it has a built in stop on the inside causing it to sit up to high. Unable to use",1
552707,42,"Nice stuff, the firts days its a little harder to filter the coffe, but them start to work very well. Go green.",4
265488,42,"I have had my dryer vent well over one year.I love it.The vent works well.The vent doesn't fit in the newer model energy efficient window frames though.I have not had any problems with my vent being compatible with my magic chef 2.5 cu. ft. dryer exhaust or the dryer itself the whole time that I have been using the vent.When my dryer vent was delivered over a year ago,one side of the vent box was completely crushed and unfortunately so was the entire vent on that side.I had to get a thick bath towel and pliers to try and straighten the vent out and put it back to form without making it worse.Thankfully. I was able to.Vent still working perfectly after all this time.Due to my immediate need of the product and the cost,I simply reformed the vent,instead of trying to return it.Great product for apartments that don't have dryer hook ups installed in them.",5
655064,42,very easy to install longevity not sure just got not too long ago hopefully last and price was right,4
244096,42,Will take care of whole house,5
106680,42,"EXACT FIT ,ARRIVED FAST,GOOD PRICE,GREAT SERVICE!!!!",5
263335,42,"I had this product before, and it's what I wanted, a very good product",5
426104,42,"Llevo más de dos años usando el producto, muy bueno",5
499788,42,This filter does not fit my Maytag refrigerator and now I need a repairman!,1
371461,42,"Worth the money! I think the price is fair for the quality of the product<br />These are ""think"" metal drip pans either<br /> Very polished and beautiful<br /> I'm glad I found this set, it's difficult to find a set that has a large and 3 small pans. Please doing business with you all!",5
670633,42,"Other on line places I looked at were twice as much plus $shipping, so great on price.  I didn't look at the instructions but they looked detailed.  It's much easier to look for a video on YouTube and you look at it once and it's easy to remember.  I like that there are metal components that will hopefully make it last longer but for the price if it breaks again it's not the end of the world.  Now the real concern.....the adjusters don't seem to want to stay in the ""raised"" position which might make it sit too low if I have the wrong stuff in the bottom rack...just put it on today so we will see.  Overall decent purchase",4
286269,42,The instructions are bad but you figure it out in your own. This is as an upgrade for me from another portable washer that separated the spin cycle. So this saves me so much time to not have to partition the clothes to spin them out.,5
116175,42,"We have had this product for almost two months. So far it has exceeded our expectations. We did exactly as the mfg. suggested.  We made sure it sits level on the floor, we turned it on and let it cool for 24 hours before we stocked it.  So far so good.  It is relatively quiet, and it does hold all different size bottles.  We are very pleased with this product.",5
97711,42,just received today and washed ONE load in a 5-gallon bucket & ONE in a 17-gallon tub!!<br />it is a MOST IMPRESSIVE clothes washer!!!!! i love it<br />the agitation is strong in both containers!! BUT GENTLE on the cloths- more like a front-load washer than a top-load!!<br /><br />it is a little noisy- a little lower than a Vita-Mix Blender noise! so not too bad in my apartment with a neighbor next to my bathroom wall!! BUT if you have no neighbors next to your wall- it is NOT something that would bother you in the next room- if my neighbor complains i will just put it on the patio!<br /><br />it also does splash a little water out so it needs to be in a bathtub or outside! not so much splash that it needs refilling but just enough to make a mess on the floor<br /><br />this last year or two i have been using a plunger for agitation in the same containers- which works good but this is so much better- a couple of minutes at 1st- then let it soak and later come back to agitate 5 or 10 minutes more and the wash is done- then draw rinse water and agitate a few minutes-- i have a HIGH-SPEED-SPINNER which gets 95% of the water out so hanging 2 or 3 hours they will dry and ZERO DRIPPING!!,5
